"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: impl","Param: payloadType","Param: seed","Param: size","Param: testType","Param: threads"
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,26321.316162,53.247182,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,25971.492437,104.417390,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,16673.413991,29.922488,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,34584.241518,331.275301,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,34139.983857,380.807716,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,24416.309239,249.434951,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,20686.369639,339.426794,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,21009.815000,114.625324,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,12619.701394,409.043103,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,45225.757492,228.518234,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,44813.995677,300.814026,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,33611.437496,333.472537,"ops/s",PARALLEL_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,71018.127886,5836.579434,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,78525.196904,3936.304698,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,75084.486510,741.303662,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,34790.511115,315.507381,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,33324.989763,187.715200,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,24692.496359,181.469276,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,25444.107716,414.079398,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,24526.136822,136.977486,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,13150.498116,657.710334,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,35810.951478,444.164017,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,34531.217867,291.796883,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,22782.460547,176.123299,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,68107.777748,1074.577718,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,65886.556681,793.078285,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,53302.206922,783.421608,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,67472.906443,1181.891557,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,67772.515693,338.923384,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,57526.473377,753.283131,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,44150.402655,302.750736,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,43789.547603,311.857009,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,35065.348380,349.962598,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,94763.215327,1493.723189,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,91017.614484,4660.390447,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,82024.864363,2602.768759,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,39302.203014,384.625068,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,38316.550736,244.962832,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",4,40,28192.080565,345.266166,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,4
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,50667.589485,787.119374,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,48148.166210,535.816232,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,35677.662001,423.666595,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,25836.877050,199.150834,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,25228.285880,289.048232,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,15966.423657,233.585871,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,60750.379425,936.605954,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,59915.811341,631.509633,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",16,40,52089.361147,793.243912,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,16
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,19207.386443,138.316288,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,17956.822176,111.375981,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,10066.951056,101.091152,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,18261.946650,62.839013,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,16828.619928,124.951142,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,7900.814312,61.176610,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,66212.487858,1125.792532,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,66499.495433,748.172980,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",32,40,54013.992320,490.307623,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,32
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,30704.057125,336.008790,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,29124.244486,272.581442,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",2,40,18731.557432,310.609043,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,2
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,47442.266436,543.187657,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,46934.395126,538.620900,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",8,40,36580.322097,376.018005,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,8
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,22876.278831,163.085921,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,21581.002326,196.110751,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,1
"se.su.dsv.parallel_adaptive.ParallelAdaptiveBench.operationsRunner","thrpt",1,40,11598.635377,590.560311,"ops/s",PARALLEL_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,39216.629152,269.309959,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,38271.981946,344.983400,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,27979.393198,286.611166,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,67950.982290,668.487467,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,66422.129621,470.916217,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,53538.648558,449.053443,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,25812.655116,312.967039,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,24673.922437,277.278585,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,15941.310313,224.503808,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,69496.918183,1445.640986,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,67905.432347,1545.836599,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,57010.293285,2206.377289,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,21267.889753,43.554879,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,20867.002006,83.084672,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,13002.659888,278.333492,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,28596.365261,182.570415,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,27788.178928,509.607839,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,18801.107970,178.436316,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,even,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,30192.952622,245.702610,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,29002.891171,234.725743,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,18805.928498,302.498407,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,64080.737240,175.691213,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,62464.722748,142.971693,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,49448.515048,363.929262,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,47841.525903,298.556374,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,46403.070893,348.028718,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,36770.537134,429.506523,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,21697.349042,598.338841,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,19148.199195,11.383741,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,12468.082360,16.855748,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,49153.482383,821.759668,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,48092.709944,320.648185,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,35598.109522,253.216514,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,18712.979226,193.914218,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,17658.491079,278.658803,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,9820.776308,170.537787,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,36021.034966,359.140624,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,34548.164493,210.139430,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,22897.995199,228.904419,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,44355.125673,311.056990,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,44140.402473,233.734873,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,35260.139579,183.324367,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,even,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,26413.322100,82.529615,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,24029.106536,95.315881,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,16720.072670,41.384403,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,88175.716259,547.582629,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,84173.479416,2433.763563,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,73720.525399,347.861927,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,iterate,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,18166.665292,147.495307,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,16867.009841,194.693513,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",1,40,7838.561348,87.721205,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,1
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,25975.077420,265.350762,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,iterate,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,24572.288277,104.277275,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,iterate,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",2,40,13682.959838,93.510333,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,iterate,2
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,69107.722464,870.830583,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,update,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,66444.406032,1317.318756,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,update,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",16,40,58310.515619,839.261796,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,8192,update,16
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,45930.256461,334.296067,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,44680.290109,127.136285,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,33117.762968,137.737153,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,iterate,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,52869.391425,550.485651,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,51396.917885,464.203879,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",8,40,42061.973373,386.383470,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,update,8
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,81351.975107,1417.890173,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,128,iterate,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,79479.379398,1831.121530,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,1024,iterate,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",32,40,69600.390573,1462.999611,"ops/s",ONLINE_ADAPTIVE_LIST,STRING_DICTIONARY,42,8192,iterate,32
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,34826.637341,323.379542,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,128,even,4
"se.su.dsv.online_concurrent.OnlineConcurrentBench.operationsRunner","thrpt",4,40,33226.477962,195.771751,"ops/s",ONLINE_ADAPTIVE_MAP,STRING_DICTIONARY,42,1024,even,4
